bisonID,basisOfRecord,catalogNumber,collectorNumber,recordedBy,providerID,institutionCode,resourceID,ownerInstitutionCollectionCode,eventDate,year,verbatimEventDate,providedScientificName,scientificName,ITISscientificName,providedCommonName,ITIScommonName,ITIStsn,validAcceptedITIStsn,providedTSN,decimalLatitude,decimalLongitude,geodeticDatum,coordinatePrecision,coordinateUncertaintyInMeters,verbatimElevation,verbatimDepth,centroid,higherGeographyID,computedCountyFips,providedCounty,calculatedCounty,providedState,calculatedState,mrgid,calculated_waterbody,establishmentMeans,countryCode,institutionID,collectionID,relatedResourceID,associatedMedia,associatedReferences,generalComments,license
96537858,specimen,41173,,W. J. Eyerdam,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1948-01-19T01:00Z,1948,,Ochrolechia pallescens (L.) A. Massal.,Ochrolechia pallescens,Ochrolechia pallescens,,NULL,191515,191515,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538076,specimen,6372,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1958-10-03T01:00Z,1958,,Ochrolechia tartarea (L.) A. Massal.,Ochrolechia tartarea,Ochrolechia tartarea,,NULL,191527,191527,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538128,specimen,100995,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1931-07-31T01:00Z,1931,,Cladonia subsquamosa Kremp.,Cladonia subsquamosa,Cladonia subsquamosa,,NULL,189979,189979,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538159,specimen,8343,,Joneson,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),2001-06-24T02:00Z,2001,,Platismatia stenophylla (Tuck.) W. L. Culb. & C. F. Culb.,Platismatia stenophylla,Platismatia stenophylla,,NULL,190729,190729,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538381,specimen,41815,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1955-05-01T01:00Z,1955,,Nephroma resupinatum (L.) Ach.,Nephroma resupinatum,Nephroma resupinatum,,NULL,191296,191296,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538385,specimen,41816,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-04T02:00Z,1940,,Nephroma resupinatum (L.) Ach.,Nephroma resupinatum,Nephroma resupinatum,,NULL,191296,191296,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538387,specimen,41819,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1954-10-04T01:00Z,1954,,Nephroma resupinatum (L.) Ach.,Nephroma resupinatum,Nephroma resupinatum,,NULL,191296,191296,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538409,specimen,23314,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1957-07-11T01:00Z,1957,,Buellia disciformis (Fr.) Mudd,Buellia disciformis,Buellia disciformis,,NULL,190923,190923,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538432,specimen,41273,,Grace Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1956-07-05T01:00Z,1956,,Ochrolechia pallescens (L.) A. Massal.,Ochrolechia pallescens,Ochrolechia pallescens,,NULL,191515,191515,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538526,specimen,41812,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1956-07-05T01:00Z,1956,,Nephroma resupinatum (L.) Ach.,Nephroma resupinatum,Nephroma resupinatum,,NULL,191296,191296,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538527,specimen,8734,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1963-12-01T01:00Z,1963,,Evernia prunastri (L.) Ach.,Evernia prunastri,Evernia prunastri,,NULL,190662,190662,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538528,specimen,40531,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1948-08-10T01:00Z,1948,,Mycoblastus sanguinarius (L.) Norman,Mycoblastus sanguinarius,Mycoblastus sanguinarius,,NULL,190547,190547,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538539,specimen,9520,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1958-07-09T01:00Z,1958,,Usnea capillaris Motyka,Usnea capillaris,Usnea capillaris,,NULL,190775,190775,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538551,specimen,36339,,Grace Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1931-07-29T01:00Z,1931,,Cladonia transcendens (Vain.) Vain.,Cladonia transcendens,Cladonia transcendens,,NULL,189986,189986,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538577,specimen,89786,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1954-10-01T01:00Z,1954,,Ramalina farinacea (L.) Ach.,Ramalina farinacea,Ramalina farinacea,,NULL,190868,190868,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538741,specimen,24726,,W. J. Eyerdam,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1957-07-27T01:00Z,1957,,Platismatia tuckermanii (Oakes) W. L. Culb. & C. F. Culb.,Platismatia tuckermanii,Platismatia tuckermanii,,NULL,190730,190730,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538743,specimen,7308,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1954-10-04T01:00Z,1954,,Lobaria pulmonaria (L.) Hoffm.,Lobaria pulmonaria,Lobaria pulmonaria,,NULL,191262,191262,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538745,specimen,7307,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1942-07-22T02:00Z,1942,,Lobaria pulmonaria (L.) Hoffm.,Lobaria pulmonaria,Lobaria pulmonaria,,NULL,191262,191262,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538753,specimen,35396,,R. W. Becking,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1952-11-14T01:00Z,1952,,"Cladonia furcata (Huds.) Schrad., 1794",Cladonia furcata,Cladonia furcata,,NULL,189900,189900,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538793,specimen,41811,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1954-10-01T01:00Z,1954,,Nephroma resupinatum (L.) Ach.,Nephroma resupinatum,Nephroma resupinatum,,NULL,191296,191296,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538794,specimen,24053,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1958-10-04T01:00Z,1958,,Cavernularia lophyrea (Ach.) Degel.,Cavernularia lophyrea,Cavernularia lophyrea,,NULL,190601,190601,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538807,specimen,41827,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1959-10-03T01:00Z,1959,,Nephroma resupinatum (L.) Ach.,Nephroma resupinatum,Nephroma resupinatum,,NULL,191296,191296,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538919,specimen,44162,,Walter J. Eyerdam,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1948-01-19T01:00Z,1948,,Placopsis gelida (L.) Linds.,Placopsis gelida,Placopsis gelida,,NULL,189795,189795,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538934,specimen,100645,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1930-08-02T01:00Z,1930,,Peltigera canina (L.) Willd.,Peltigera canina,Peltigera canina,,NULL,191226,191226,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538935,specimen,10317,,Joneson,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),2001-06-24T02:00Z,2001,,Usnea longissima Ach.,Usnea longissima,Usnea longissima,,NULL,190810,190810,,46.55658722,-123.7824173,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538946,specimen,100658,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1930-08-16T01:00Z,1930,,Peltigera canina (L.) Willd.,Peltigera canina,Peltigera canina,,NULL,191226,191226,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96538995,specimen,10326,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1957-07-06T01:00Z,1957,,Usnea longissima Ach.,Usnea longissima,Usnea longissima,,NULL,190810,190810,,46.55658722,-123.7824173,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96539016,specimen,9361,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1958-10-03T01:00Z,1958,,Ramalina farinacea (L.) Ach.,Ramalina farinacea,Ramalina farinacea,,NULL,190868,190868,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96539036,specimen,89759,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1955-10-06T01:00Z,1955,,Peltigera canina (L.) Willd.,Peltigera canina,Peltigera canina,,NULL,191226,191226,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96539057,specimen,9365,,Joneson,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),2001-06-24T02:00Z,2001,,Ramalina farinacea (L.) Ach.,Ramalina farinacea,Ramalina farinacea,,NULL,190868,190868,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96539181,specimen,41830,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-10T02:00Z,1940,,Nephroma resupinatum (L.) Ach.,Nephroma resupinatum,Nephroma resupinatum,,NULL,191296,191296,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96539189,specimen,41826,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1942-07-21T02:00Z,1942,,Nephroma resupinatum (L.) Ach.,Nephroma resupinatum,Nephroma resupinatum,,NULL,191296,191296,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96539201,specimen,43867,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1948-08-10T01:00Z,1948,,Pertusaria velata (Turner) Nyl.,Pertusaria velata,Pertusaria velata,,NULL,191599,191599,,46.55658722,-123.7824173,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96539227,specimen,42701,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1948-08-10T01:00Z,1948,,Parmeliopsis hyperopta (Ach.) Arnold,Parmeliopsis hyperopta,Parmeliopsis hyperopta,,NULL,190724,190724,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96539230,specimen,41125,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1955-09-11T01:00Z,1955,,Nephroma resupinatum (L.) Ach.,Nephroma resupinatum,Nephroma resupinatum,,NULL,191296,191296,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96539246,specimen,41132,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1934-07-26T01:00Z,1934,,Nephroma resupinatum (L.) Ach.,Nephroma resupinatum,Nephroma resupinatum,,NULL,191296,191296,,46.55658722,-123.7824173,,,,,,county,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96539300,specimen,71320,,Ellsworth,25,University of Washington Burke Museum,"258,441",Mycological Collection - University of Washington Herbarium (WTU),2000-04-29T02:00Z,2000,,Marasmiaceae,Marasmiaceae,Marasmiaceae,,NULL,936530,936530,,46.55658722,-123.7824173,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96844891,specimen,10068,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1956-07-08T01:00Z,1956,,Ramalina roesleri (Hochst. ex Schaer.) Hue,Ramalina roesleri,Ramalina roesleri,,NULL,190887,190887,,46.67499924,-123.6650009,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96844893,specimen,6354,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1956-07-08T01:00Z,1956,,Ochrolechia pallescens (L.) A. Massal.,Ochrolechia pallescens,Ochrolechia pallescens,,NULL,191515,191515,,46.67499924,-123.6650009,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
96425030,specimen,1896522,,,538,Lund Botanical Museum (LD),"538,201,904",Lund Botanical Museum (LD),1950-08-04T01:00Z,1950,,Usnea longissima Ach.,Usnea longissima,Usnea longissima,,NULL,190810,190810,,46.66305923,-123.804718,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,,http://www4.lu.se/o.o.i.s/8510,,,,,CC_BY_NC_4_0
96425031,specimen,1896330,,,538,Lund Botanical Museum (LD),"538,201,904",Lund Botanical Museum (LD),1950-08-04T01:00Z,1950,,Usnea longissima Ach.,Usnea longissima,Usnea longissima,,NULL,190810,190810,,46.66305923,-123.804718,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,,http://www4.lu.se/o.o.i.s/8510,,,,,CC_BY_NC_4_0
95370312,specimen,10654,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1931-08-06T01:00Z,1931,,Platismatia herrei (Imshaug) W. L. Culb. & C. F. Culb.,Platismatia herrei,Platismatia herrei,,NULL,190727,190727,,46.29806137,-124.0755615,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,8456000,US Pacific EEZ,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
95522953,specimen,531698,,L.H. Pike,318,"Arizona State University, Global Institute for Sustainability","318,675",Arizona State University Lichen Collection,1969-09-16T01:00Z,1969,,Usnea cornuta Körb.,Usnea cornuta,Usnea cornuta,,NULL,190783,190783,,46.34999847,-124.0500031,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://nhc.asu.edu,http://nhc.asu.edu,,,,,CC_BY_4_0
95522956,specimen,107577,,"Pike, Lawrence",109,Michigan State University Herbarium,"109,202,642",Michigan State University Herbarium Lichens,1969-09-16T01:00Z,1969,,Usnea cornuta Körb.,Usnea cornuta,Usnea cornuta,,NULL,190783,190783,,46.34999847,-124.0500031,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://herbarium.msu.edu,http://www.herbarium.msu.edu/lichen.html,,,,,CC0_1_0
95522958,specimen,531698,,L.H. Pike,318,"Arizona State University, Global Institute for Sustainability","318,675",Arizona State University Lichen Collection,1969-09-16T01:00Z,1969,,Usnea cornuta Körb.,Usnea cornuta,Usnea cornuta,,NULL,190783,190783,,46.34999847,-124.0500031,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://nhc.asu.edu,http://nhc.asu.edu,,,,,CC_BY_4_0
95813703,specimen,9515,,W. J. Eyerdam,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1957-07-27T01:00Z,1957,,Usnea capillaris Motyka,Usnea capillaris,Usnea capillaris,,NULL,190775,190775,,46.70666885,-123.9805603,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
95813707,specimen,9906,,W. J. Eyerdam,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1957-07-27T01:00Z,1957,,Platismatia glauca (L.) W. L. Culb. & C. F. Culb.,Platismatia glauca,Platismatia glauca,,NULL,190726,190726,,46.70666885,-123.9805603,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
95813708,specimen,10527,,R. W. Becking,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1952-09-14T01:00Z,1952,,Usnea stuppea (Räsänen) Motyka,Usnea stuppea,Usnea stuppea,,NULL,190839,190839,,46.70666885,-123.9805603,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
95813718,specimen,10017,,W. J. Eyerdam,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1957-07-27T01:00Z,1957,,Usnea glabrata (Ach.) Vain.,Usnea glabrata,Usnea glabrata,,NULL,190801,190801,,46.70666885,-123.9805603,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
95813721,specimen,10001,,W. J. Eyerdam,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1957-07-27T01:00Z,1957,,Usnea glabrata (Ach.) Vain.,Usnea glabrata,Usnea glabrata,,NULL,190801,190801,,46.70666885,-123.9805603,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
95813724,specimen,8773,,W. J. Eyerdam,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1957-07-27T01:00Z,1957,,Pseudocyphellaria anomala Brodo & Ahti,Pseudocyphellaria anomala,Pseudocyphellaria anomala,,NULL,191269,191269,,46.70666885,-123.9805603,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
95813725,specimen,7251,,R. W. Becking,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1952-09-14T01:00Z,1952,,Cladonia chlorophaea (Flörke ex Sommerf.) Spreng.,Cladonia chlorophaea,Cladonia chlorophaea,,NULL,189870,189870,,46.70666885,-123.9805603,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
95528762,observation,2733076,,Kathleen Sayce,407,iNaturalist.org,"407,202,485",iNaturalist Research-grade Observations,2016-02-27T01:00Z,2016,2/27/16,Leptogium corniculatum (Hoffm.) Minks,Leptogium corniculatum,Leptogium corniculatum,,NULL,191396,191396,,46.6138382,-124.0492096,,,728,,,,,53049,,Pacific County,,Washington,,,,US,http://www.inaturalist.org,http://www.inaturalist.org/observations,,,,,CC_BY_NC_4_0
95538142,specimen,10540,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-09T02:00Z,1940,,Usnea stuppea (Räsänen) Motyka,Usnea stuppea,Usnea stuppea,,NULL,190839,190839,,46.43638992,-124.0469437,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
95538144,specimen,8829,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1934-07-26T01:00Z,1934,,Pseudocyphellaria anthraspis (Ach.) H. Magn.,Pseudocyphellaria anthraspis,Pseudocyphellaria anthraspis,,NULL,191270,191270,,46.43638992,-124.0469437,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
95538151,specimen,8003,,Grace E. Howard,25,University of Washington Burke Museum,"258,442",Lichen Collection - University of Washington Herbarium (WTU),1940-07-09T02:00Z,1940,,Nephroma laevigatum Ach.,Nephroma laevigatum,Nephroma laevigatum,,NULL,191293,191293,,46.43638992,-124.0469437,,,,,,,,53049,Pacific,Pacific County,Washington,Washington,,,,US,http://www.washington.edu/burkemuseum/collections/index.php,http://www.washington.edu/burkemuseum/collections/herbarium/index.php,,,,,CC0_1_0
